r,l,t,f,y,ProductionByTechnology
RE1,S304,IMPCOA,COA,2050,48.5371
RE1,S304,MINGEO,GEO,2050,0.0151
RE1,S304,MINHYD,HYD,2050,0.539
RE1,S304,PWRBIO001,ELC001,2050,23.3384
RE1,S304,PWRCOA001,ELC001,2050,11.1608
RE1,S304,PWRGEO,ELC001,2050,0.0015
RE1,S304,PWRHYD001,ELC001,2050,0.518
RE1,S304,PWRHYD002,ELC001,2050,0.0211
RE1,S304,PWRTRNIMP,ELC001,2050,2.3404
RE1,S304,PWRTRN,ELC002,2050,35.5112
RE1,S304,PWRDIST,ELC003,2050,35.5112
RE1,S304,DEMTRAEVC,ELCEV,2050,20.5337
RE1,S304,DEMTRAMCYELC,TRAMCY,2050,2.3181
RE1,S304,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S304,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S304,DEMINDELC,INDELC,2050,0.0777
RE1,S304,INDENEFFDP,INDELC,2050,8.104
RE1,S304,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S304,DEMRESELC,RESELC,2050,0.0388
RE1,S304,RESENEFFDP,RESELC,2050,4.0455
RE1,S304,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S304,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S304,DEMCOMELC,COMELC,2050,0.0401
RE1,S304,COMENEFFDP,COMELC,2050,4.1812
RE1,S304,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S304,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S305,MINBIO,BIO,2050,75.2511
RE1,S305,IMPCOA,COA,2050,48.5371
RE1,S305,MINGEO,GEO,2050,0.0151
RE1,S305,MINHYD,HYD,2050,0.539
RE1,S305,PWRBIO001,ELC001,2050,23.3384
RE1,S305,PWRCOA001,ELC001,2050,11.1608
RE1,S305,PWRGEO,ELC001,2050,0.0015
RE1,S305,PWRHYD001,ELC001,2050,0.518
RE1,S305,PWRHYD002,ELC001,2050,0.0211
RE1,S305,PWRTRNIMP,ELC001,2050,2.3404
RE1,S305,PWRTRN,ELC002,2050,35.5112
RE1,S305,PWRDIST,ELC003,2050,35.5112
RE1,S305,DEMTRAEVC,ELCEV,2050,20.5337
RE1,S305,DEMTRAMCYELC,TRAMCY,2050,2.3181
RE1,S305,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S305,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S305,DEMINDELC,INDELC,2050,0.0777
RE1,S305,INDENEFFDP,INDELC,2050,8.104
RE1,S305,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S305,DEMRESELC,RESELC,2050,0.0388
RE1,S305,RESENEFFDP,RESELC,2050,4.0455
RE1,S305,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S305,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S305,DEMCOMELC,COMELC,2050,0.0401
RE1,S305,COMENEFFDP,COMELC,2050,4.1812
RE1,S305,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S305,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S306,MINBIO,BIO,2050,75.2511
RE1,S306,IMPCOA,COA,2050,48.5371
RE1,S306,MINGEO,GEO,2050,0.0151
RE1,S306,MINHYD,HYD,2050,0.539
RE1,S306,PWRBIO001,ELC001,2050,23.3384
RE1,S306,PWRCOA001,ELC001,2050,11.1608
RE1,S306,PWRGEO,ELC001,2050,0.0015
RE1,S306,PWRHYD001,ELC001,2050,0.518
RE1,S306,PWRHYD002,ELC001,2050,0.0211
RE1,S306,PWRTRNIMP,ELC001,2050,2.3404
RE1,S306,PWRTRN,ELC002,2050,35.5112
RE1,S306,PWRDIST,ELC003,2050,35.5112
RE1,S306,DEMTRAEVC,ELCEV,2050,20.5337
RE1,S306,DEMTRAMCYELC,TRAMCY,2050,2.3181
RE1,S306,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S306,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S306,DEMINDELC,INDELC,2050,0.0777
RE1,S306,INDENEFFDP,INDELC,2050,8.104
RE1,S306,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S306,DEMRESELC,RESELC,2050,0.0388
RE1,S306,RESENEFFDP,RESELC,2050,4.0455
RE1,S306,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S306,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S306,DEMCOMELC,COMELC,2050,0.0401
RE1,S306,COMENEFFDP,COMELC,2050,4.1812
RE1,S306,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S306,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S307,MINBIO,BIO,2050,75.2511
RE1,S307,IMPCOA,COA,2050,48.5371
RE1,S307,MINSOL,SOL,2050,5.0689
RE1,S307,MINGEO,GEO,2050,0.0151
RE1,S307,MINHYD,HYD,2050,0.539
RE1,S307,PWRBIO001,ELC001,2050,23.3384
RE1,S307,PWRCOA001,ELC001,2050,11.1608
RE1,S307,PWRGEO,ELC001,2050,0.0015
RE1,S307,PWRSOL001,ELC001,2050,5.0689
RE1,S307,PWRHYD001,ELC001,2050,0.518
RE1,S307,PWRHYD002,ELC001,2050,0.0211
RE1,S307,PWRSOL001S,ELC001,2050,4.3448
RE1,S307,PWRTRN,ELC002,2050,42.2308
RE1,S307,PWRDIST,ELC003,2050,42.2308
RE1,S307,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S307,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S307,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S307,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S307,DEMINDELC,INDELC,2050,0.6838
RE1,S307,INDENEFFDP,INDELC,2050,8.104
RE1,S307,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S307,DEMRESELC,RESELC,2050,0.3413
RE1,S307,RESENEFFDP,RESELC,2050,4.0455
RE1,S307,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S307,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S307,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S307,DEMCOMELC,COMELC,2050,0.3528
RE1,S307,COMENEFFDP,COMELC,2050,4.1812
RE1,S307,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S307,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S308,MINBIO,BIO,2050,75.2511
RE1,S308,IMPCOA,COA,2050,48.5371
RE1,S308,MINSOL,SOL,2050,5.0689
RE1,S308,MINGEO,GEO,2050,0.0151
RE1,S308,MINHYD,HYD,2050,0.539
RE1,S308,PWRBIO001,ELC001,2050,23.3384
RE1,S308,PWRCOA001,ELC001,2050,11.1608
RE1,S308,PWRGEO,ELC001,2050,0.0015
RE1,S308,PWRSOL001,ELC001,2050,5.0689
RE1,S308,PWRHYD001,ELC001,2050,0.518
RE1,S308,PWRHYD002,ELC001,2050,0.0211
RE1,S308,PWRSOL001S,ELC001,2050,4.3448
RE1,S308,PWRTRN,ELC002,2050,42.2308
RE1,S308,PWRDIST,ELC003,2050,42.2308
RE1,S308,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S308,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S308,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S308,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S308,DEMINDELC,INDELC,2050,0.6838
RE1,S308,INDENEFFDP,INDELC,2050,8.104
RE1,S308,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S308,DEMRESELC,RESELC,2050,0.3413
RE1,S308,RESENEFFDP,RESELC,2050,4.0455
RE1,S308,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S308,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S308,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S308,DEMCOMELC,COMELC,2050,0.3528
RE1,S308,COMENEFFDP,COMELC,2050,4.1812
RE1,S308,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S308,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S309,MINBIO,BIO,2050,75.2511
RE1,S309,IMPCOA,COA,2050,48.5371
RE1,S309,MINSOL,SOL,2050,5.0689
RE1,S309,MINGEO,GEO,2050,0.0151
RE1,S309,MINHYD,HYD,2050,0.539
RE1,S309,PWRBIO001,ELC001,2050,23.3384
RE1,S309,PWRCOA001,ELC001,2050,11.1608
RE1,S309,PWRGEO,ELC001,2050,0.0015
RE1,S309,PWRSOL001,ELC001,2050,5.0689
RE1,S309,PWRHYD001,ELC001,2050,0.518
RE1,S309,PWRHYD002,ELC001,2050,0.0211
RE1,S309,PWRSOL001S,ELC001,2050,4.3448
RE1,S309,PWRTRN,ELC002,2050,42.2308
RE1,S309,PWRDIST,ELC003,2050,42.2308
RE1,S309,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S309,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S309,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S309,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S309,DEMINDELC,INDELC,2050,0.6838
RE1,S309,INDENEFFDP,INDELC,2050,8.104
RE1,S309,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S309,DEMRESELC,RESELC,2050,0.3413
RE1,S309,RESENEFFDP,RESELC,2050,4.0455
RE1,S309,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S309,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S309,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S309,DEMCOMELC,COMELC,2050,0.3528
RE1,S309,COMENEFFDP,COMELC,2050,4.1812
RE1,S309,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S309,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S310,MINBIO,BIO,2050,75.2511
RE1,S310,IMPCOA,COA,2050,48.5371
RE1,S310,MINSOL,SOL,2050,5.0689
RE1,S310,MINGEO,GEO,2050,0.0151
RE1,S310,MINHYD,HYD,2050,0.539
RE1,S310,PWRBIO001,ELC001,2050,23.3384
RE1,S310,PWRCOA001,ELC001,2050,11.1608
RE1,S310,PWRGEO,ELC001,2050,0.0015
RE1,S310,PWRSOL001,ELC001,2050,5.0689
RE1,S310,PWRHYD001,ELC001,2050,0.518
RE1,S310,PWRHYD002,ELC001,2050,0.0211
RE1,S310,PWRSOL001S,ELC001,2050,4.3448
RE1,S310,PWRTRN,ELC002,2050,42.2308
RE1,S310,PWRDIST,ELC003,2050,42.2308
RE1,S310,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S310,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S310,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S310,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S310,DEMINDELC,INDELC,2050,0.6838
RE1,S310,INDENEFFDP,INDELC,2050,8.104
RE1,S310,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S310,DEMRESELC,RESELC,2050,0.3413
RE1,S310,RESENEFFDP,RESELC,2050,4.0455
RE1,S310,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S310,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S310,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S310,DEMCOMELC,COMELC,2050,0.3528
RE1,S310,COMENEFFDP,COMELC,2050,4.1812
RE1,S310,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S310,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S311,MINBIO,BIO,2050,75.2511
RE1,S311,IMPCOA,COA,2050,48.5371
RE1,S311,MINSOL,SOL,2050,5.0689
RE1,S311,MINGEO,GEO,2050,0.0151
RE1,S311,MINHYD,HYD,2050,0.539
RE1,S311,PWRBIO001,ELC001,2050,23.3384
RE1,S311,PWRCOA001,ELC001,2050,11.1608
RE1,S311,PWRGEO,ELC001,2050,0.0015
RE1,S311,PWRSOL001,ELC001,2050,5.0689
RE1,S311,PWRHYD001,ELC001,2050,0.518
RE1,S311,PWRHYD002,ELC001,2050,0.0211
RE1,S311,PWRSOL001S,ELC001,2050,4.3448
RE1,S311,PWRTRN,ELC002,2050,42.2308
RE1,S311,PWRDIST,ELC003,2050,42.2308
RE1,S311,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S311,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S311,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S311,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S311,DEMINDELC,INDELC,2050,0.6838
RE1,S311,INDENEFFDP,INDELC,2050,8.104
RE1,S311,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S311,DEMRESELC,RESELC,2050,0.3413
RE1,S311,RESENEFFDP,RESELC,2050,4.0455
RE1,S311,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S311,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S311,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S311,DEMCOMELC,COMELC,2050,0.3528
RE1,S311,COMENEFFDP,COMELC,2050,4.1812
RE1,S311,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S311,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S312,MINBIO,BIO,2050,75.2511
RE1,S312,IMPCOA,COA,2050,48.5371
RE1,S312,MINSOL,SOL,2050,5.0689
RE1,S312,MINGEO,GEO,2050,0.0151
RE1,S312,MINHYD,HYD,2050,0.539
RE1,S312,PWRBIO001,ELC001,2050,23.3384
RE1,S312,PWRCOA001,ELC001,2050,11.1608
RE1,S312,PWRGEO,ELC001,2050,0.0015
RE1,S312,PWRSOL001,ELC001,2050,5.0689
RE1,S312,PWRHYD001,ELC001,2050,0.518
RE1,S312,PWRHYD002,ELC001,2050,0.0211
RE1,S312,PWRSOL001S,ELC001,2050,4.3448
RE1,S312,PWRTRN,ELC002,2050,42.2308
RE1,S312,PWRDIST,ELC003,2050,42.2308
RE1,S312,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S312,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S312,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S312,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S312,DEMINDELC,INDELC,2050,0.6838
RE1,S312,INDENEFFDP,INDELC,2050,8.104
RE1,S312,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S312,DEMRESELC,RESELC,2050,0.3413
RE1,S312,RESENEFFDP,RESELC,2050,4.0455
RE1,S312,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S312,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S312,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S312,DEMCOMELC,COMELC,2050,0.3528
RE1,S312,COMENEFFDP,COMELC,2050,4.1812
RE1,S312,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S312,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S313,MINBIO,BIO,2050,75.2511
RE1,S313,IMPCOA,COA,2050,48.5371
RE1,S313,MINSOL,SOL,2050,5.0689
RE1,S313,MINGEO,GEO,2050,0.0151
RE1,S313,MINHYD,HYD,2050,0.539
RE1,S313,PWRBIO001,ELC001,2050,23.3384
RE1,S313,PWRCOA001,ELC001,2050,11.1608
RE1,S313,PWRGEO,ELC001,2050,0.0015
RE1,S313,PWRSOL001,ELC001,2050,5.0689
RE1,S313,PWRHYD001,ELC001,2050,0.518
RE1,S313,PWRHYD002,ELC001,2050,0.0211
RE1,S313,PWRSOL001S,ELC001,2050,4.3448
RE1,S313,PWRTRN,ELC002,2050,42.2308
RE1,S313,PWRDIST,ELC003,2050,42.2308
RE1,S313,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S313,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S313,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S313,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S313,DEMINDELC,INDELC,2050,0.6838
RE1,S313,INDENEFFDP,INDELC,2050,8.104
RE1,S313,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S313,DEMRESELC,RESELC,2050,0.3413
RE1,S313,RESENEFFDP,RESELC,2050,4.0455
RE1,S313,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S313,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S313,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S313,DEMCOMELC,COMELC,2050,0.3528
RE1,S313,COMENEFFDP,COMELC,2050,4.1812
RE1,S313,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S313,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S314,MINBIO,BIO,2050,75.2511
RE1,S314,IMPCOA,COA,2050,48.5371
RE1,S314,MINSOL,SOL,2050,5.0689
RE1,S314,MINGEO,GEO,2050,0.0151
RE1,S314,MINHYD,HYD,2050,0.539
RE1,S314,PWRBIO001,ELC001,2050,23.3384
RE1,S314,PWRCOA001,ELC001,2050,11.1608
RE1,S314,PWRGEO,ELC001,2050,0.0015
RE1,S314,PWRSOL001,ELC001,2050,5.0689
RE1,S314,PWRHYD001,ELC001,2050,0.518
RE1,S314,PWRHYD002,ELC001,2050,0.0211
RE1,S314,PWRSOL001S,ELC001,2050,4.3448
RE1,S314,PWRTRN,ELC002,2050,42.2308
RE1,S314,PWRDIST,ELC003,2050,42.2308
RE1,S314,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S314,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S314,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S314,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S314,DEMINDELC,INDELC,2050,0.6838
RE1,S314,INDENEFFDP,INDELC,2050,8.104
RE1,S314,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S314,DEMRESELC,RESELC,2050,0.3413
RE1,S314,RESENEFFDP,RESELC,2050,4.0455
RE1,S314,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S314,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S314,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S314,DEMCOMELC,COMELC,2050,0.3528
RE1,S314,COMENEFFDP,COMELC,2050,4.1812
RE1,S314,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S314,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S315,MINBIO,BIO,2050,75.2511
RE1,S315,IMPCOA,COA,2050,48.5371
RE1,S315,MINSOL,SOL,2050,5.0689
RE1,S315,MINGEO,GEO,2050,0.0151
RE1,S315,MINHYD,HYD,2050,0.539
RE1,S315,PWRBIO001,ELC001,2050,23.3384
RE1,S315,PWRCOA001,ELC001,2050,11.1608
RE1,S315,PWRGEO,ELC001,2050,0.0015
RE1,S315,PWRSOL001,ELC001,2050,5.0689
RE1,S315,PWRHYD001,ELC001,2050,0.518
RE1,S315,PWRHYD002,ELC001,2050,0.0211
RE1,S315,PWRSOL001S,ELC001,2050,4.3448
RE1,S315,PWRTRN,ELC002,2050,42.2308
RE1,S315,PWRDIST,ELC003,2050,42.2308
RE1,S315,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S315,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S315,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S315,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S315,DEMINDELC,INDELC,2050,0.6838
RE1,S315,INDENEFFDP,INDELC,2050,8.104
RE1,S315,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S315,DEMRESELC,RESELC,2050,0.3413
RE1,S315,RESENEFFDP,RESELC,2050,4.0455
RE1,S315,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S315,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S315,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S315,DEMCOMELC,COMELC,2050,0.3528
RE1,S315,COMENEFFDP,COMELC,2050,4.1812
RE1,S315,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S315,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S316,MINBIO,BIO,2050,75.2511
RE1,S316,IMPCOA,COA,2050,48.5371
RE1,S316,MINSOL,SOL,2050,5.0689
RE1,S316,MINGEO,GEO,2050,0.0151
RE1,S316,MINHYD,HYD,2050,0.539
RE1,S316,PWRBIO001,ELC001,2050,23.3384
RE1,S316,PWRCOA001,ELC001,2050,11.1608
RE1,S316,PWRGEO,ELC001,2050,0.0015
RE1,S316,PWRSOL001,ELC001,2050,5.0689
RE1,S316,PWRHYD001,ELC001,2050,0.518
RE1,S316,PWRHYD002,ELC001,2050,0.0211
RE1,S316,PWRSOL001S,ELC001,2050,4.3448
RE1,S316,PWRTRN,ELC002,2050,42.2308
RE1,S316,PWRDIST,ELC003,2050,42.2308
RE1,S316,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S316,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S316,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S316,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S316,DEMINDELC,INDELC,2050,0.6838
RE1,S316,INDENEFFDP,INDELC,2050,8.104
RE1,S316,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S316,DEMRESELC,RESELC,2050,0.3413
RE1,S316,RESENEFFDP,RESELC,2050,4.0455
RE1,S316,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S316,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S316,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S316,DEMCOMELC,COMELC,2050,0.3528
RE1,S316,COMENEFFDP,COMELC,2050,4.1812
RE1,S316,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S316,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S317,MINBIO,BIO,2050,75.2511
RE1,S317,IMPCOA,COA,2050,48.5371
RE1,S317,MINSOL,SOL,2050,5.0689
RE1,S317,MINGEO,GEO,2050,0.0151
RE1,S317,MINHYD,HYD,2050,0.539
RE1,S317,PWRBIO001,ELC001,2050,23.3384
RE1,S317,PWRCOA001,ELC001,2050,11.1608
RE1,S317,PWRGEO,ELC001,2050,0.0015
RE1,S317,PWRSOL001,ELC001,2050,5.0689
RE1,S317,PWRHYD001,ELC001,2050,0.518
RE1,S317,PWRHYD002,ELC001,2050,0.0211
RE1,S317,PWRSOL001S,ELC001,2050,4.3448
RE1,S317,PWRTRN,ELC002,2050,42.2308
RE1,S317,PWRDIST,ELC003,2050,42.2308
RE1,S317,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S317,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S317,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S317,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S317,DEMINDELC,INDELC,2050,0.6838
RE1,S317,INDENEFFDP,INDELC,2050,8.104
RE1,S317,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S317,DEMRESELC,RESELC,2050,0.3413
RE1,S317,RESENEFFDP,RESELC,2050,4.0455
RE1,S317,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S317,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S317,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S317,DEMCOMELC,COMELC,2050,0.3528
RE1,S317,COMENEFFDP,COMELC,2050,4.1812
RE1,S317,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S317,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S318,MINBIO,BIO,2050,75.2511
RE1,S318,IMPCOA,COA,2050,48.5371
RE1,S318,MINSOL,SOL,2050,5.0689
RE1,S318,MINGEO,GEO,2050,0.0151
RE1,S318,MINHYD,HYD,2050,0.539
RE1,S318,PWRBIO001,ELC001,2050,23.3384
RE1,S318,PWRCOA001,ELC001,2050,11.1608
RE1,S318,PWRGEO,ELC001,2050,0.0015
RE1,S318,PWRSOL001,ELC001,2050,5.0689
RE1,S318,PWRHYD001,ELC001,2050,0.518
RE1,S318,PWRHYD002,ELC001,2050,0.0211
RE1,S318,PWRSOL001S,ELC001,2050,4.3448
RE1,S318,PWRTRN,ELC002,2050,42.2308
RE1,S318,PWRDIST,ELC003,2050,42.2308
RE1,S318,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S318,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S318,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S318,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S318,DEMINDELC,INDELC,2050,0.6838
RE1,S318,INDENEFFDP,INDELC,2050,8.104
RE1,S318,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S318,DEMRESELC,RESELC,2050,0.3413
RE1,S318,RESENEFFDP,RESELC,2050,4.0455
RE1,S318,DEMRESCKNELC,RESCKN,2050,2.6276
RE1,S318,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S318,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S318,DEMCOMELC,COMELC,2050,0.3528
RE1,S318,COMENEFFDP,COMELC,2050,4.1812
RE1,S318,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S318,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S319,MINBIO,BIO,2050,75.2511
RE1,S319,IMPCOA,COA,2050,48.5371
RE1,S319,MINGEO,GEO,2050,0.0151
RE1,S319,MINHYD,HYD,2050,0.539
RE1,S319,PWRBIO001,ELC001,2050,23.3384
RE1,S319,PWRCOA001,ELC001,2050,11.1608
RE1,S319,PWRGEO,ELC001,2050,0.0015
RE1,S319,PWRHYD001,ELC001,2050,0.518
RE1,S319,PWRHYD002,ELC001,2050,0.0211
RE1,S319,PWRSOL001S,ELC001,2050,4.3448
RE1,S319,PWRTRNIMP,ELC001,2050,0.8793
RE1,S319,PWRTRN,ELC002,2050,38.2506
RE1,S319,PWRDIST,ELC003,2050,38.2506
RE1,S319,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S319,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S319,DEMTRACARELC,TRACAR,2050,8.8211
RE1,S319,DEMTRABUSELC,TRABUS,2050,7.3596
RE1,S319,DEMINDELC,INDELC,2050,0.0777
RE1,S319,INDENEFFDP,INDELC,2050,8.104
RE1,S319,DEMINDHEBIO,INDHEL,2050,6.1407
RE1,S319,DEMRESELC,RESELC,2050,0.0388
RE1,S319,RESENEFFDP,RESELC,2050,4.0455
RE1,S319,DEMRESCKNBIO,RESCKN,2050,1.1747
RE1,S319,DEMRESHEBIO,RESHEL,2050,1.3643
RE1,S319,DEMCOMELC,COMELC,2050,0.0401
RE1,S319,COMENEFFDP,COMELC,2050,4.1812
RE1,S319,DEMCOMHEBIO,COMHEL,2050,0.6615
RE1,S319,DEMINDHECOA,INDHEH,2050,9.2111
RE1,S320,MINBIO,BIO,2050,75.2511
RE1,S320,IMPCOA,COA,2050,48.5371
RE1,S320,MINGEO,GEO,2050,0.0151
RE1,S320,MINHYD,HYD,2050,0.539
RE1,S320,PWRBIO001,ELC001,2050,23.3384
RE1,S320,PWRCOA001,ELC001,2050,11.1608
RE1,S320,PWRGEO,ELC001,2050,0.0015
RE1,S320,PWRHYD001,ELC001,2050,0.518
RE1,S320,PWRHYD002,ELC001,2050,0.0211
RE1,S320,PWRSOL001S,ELC001,2050,4.3448
RE1,S320,PWRTRNIMP,ELC001,2050,0.8793
RE1,S320,PWRTRN,ELC002,2050,38.2506
RE1,S320,PWRDIST,ELC003,2050,38.2506
RE1,S320,DEMTRAEVC,ELCEV,2050,23.0017
RE1,S320,DEMTRAMCYELC,TRAMCY,2050,4.5415
RE1,S320,DEMTRACARELC,TRACAR,2050,8.8211
